,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,moving_average,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,time,trading_days,transactions,treasury_period_return
2017-05-26 20:00:00+00:00,0.7884093522617778,0.7033331499999962,,0.0,0.0,,0.0,-44410.66850000005,61444.00000000001,61444.00000000001,0.0,3.607280231703361,61444.00000000001,61444.00000000001,1,-0.6837516830624865,9.592338331294812,153.04500000000002,3.607280231703361,[],2017-05-26 20:00:00+00:00,2017-05,2017-05-26 13:31:00+00:00,-103.99999999999272,17033.331499999957,"[{'cost_basis': 142.82082375000007, 'last_sale_price': 153.61, 'amount': 400, 'sid': Equity(8 [AAPL])}]",153.61,-0.006068622760783571,0.7148647769378517,0.0,0.0,0,1.135466372138812,-44410.66850000005,61548.0,61548.0,515,515,[],0.0
2017-05-30 20:00:00+00:00,0.7876437466559599,0.7057331499999964,,0.0,0.0,,0.0,-44410.66850000005,61468.00000000001,61468.00000000001,0.0,3.603611737275562,61468.00000000001,61468.00000000001,1,-0.6837516830624865,9.592338331294812,153.47250000000003,3.603611737275562,[],2017-05-30 20:00:00+00:00,2017-05,2017-05-30 13:31:00+00:00,24.0,17057.331499999957,"[{'cost_basis': 142.82082375000007, 'last_sale_price': 153.67000000000002, 'amount': 400, 'sid': Equity(8 [AAPL])}]",153.67000000000002,0.0014090021086010651,0.7150465367161509,0.0,0.0,0,1.1357532380715973,-44410.66850000005,61444.00000000001,61444.00000000001,516,516,[],0.0
2017-05-31 20:00:00+00:00,0.787052270238153,0.6693331499999955,,0.0,0.0,,0.0,-44410.66850000005,61104.0,61104.0,0.0,3.660383788580499,61104.0,61104.0,1,-0.6837516830624865,9.592338331294812,153.5,3.660383788580499,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': '3c5b92f289a84264a35421767380eb17', 'limit': None, 'created': Timestamp('2017-05-31 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2017-05-31 20:00:00+0000', tz='UTC')}]",2017-05-31 20:00:00+00:00,2017-05,2017-05-31 13:31:00+00:00,-364.0000000000073,16693.33149999995,"[{'cost_basis': 142.82082375000007, 'last_sale_price': 152.76, 'amount': 400, 'sid': Equity(8 [AAPL])}]",152.76,-0.021339797494116186,0.7009838929546439,0.0,0.0,0,1.1131548387879346,-44410.66850000005,61468.00000000001,61468.00000000001,517,517,[],0.0
2017-06-01 20:00:00+00:00,0.786307714293174,0.6853572499999958,,0.0,0.0,,15310.241000000002,-29100.42750000005,45954.0,45954.0,0.0,2.726662255139089,45954.0,45954.0,1,-0.6837516830624865,9.592338331294812,153.5275,2.726662255139089,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': '3c5b92f289a84264a35421767380eb17', 'limit': None, 'created': Timestamp('2017-05-31 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2017-06-01 20:00:00+0000', tz='UTC')}]",2017-06-01 20:00:00+00:00,2017-06,2017-06-01 13:31:00+00:00,160.2410000000018,16853.57249999995,"[{'cost_basis': 142.82115708333342, 'last_sale_price': 153.18, 'amount': 300, 'sid': Equity(8 [AAPL])}]",153.18,0.009599102491914424,0.7062320626123728,0.0,0.0,0,1.1215110030897193,-44410.66850000005,61104.0,61104.0,518,518,"[{'order_id': '3c5b92f289a84264a35421767380eb17', 'price': 153.10341, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2017-06-01 20:00:00+0000', tz='UTC')}]",0.0
2017-06-02 20:00:00+00:00,0.7859992898791909,0.7534572499999967,,0.0,0.0,,0.0,-29100.42750000005,46635.00000000001,46635.00000000001,0.0,2.6596029073420593,46635.00000000001,46635.00000000001,1,-0.6837516830624865,9.592338331294812,153.71,2.6596029073420593,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 0, 'stop': None, 'id': 'f62b6626023048429cc8ffc5958f9011', 'limit': None, 'created': Timestamp('2017-06-02 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2017-06-02 20:00:00+0000', tz='UTC')}]",2017-06-02 20:00:00+00:00,2017-06,2017-06-02 13:31:00+00:00,681.0000000000073,17534.57249999996,"[{'cost_basis': 142.82115708333342, 'last_sale_price': 155.45000000000002, 'amount': 300, 'sid': Equity(8 [AAPL])}]",155.45000000000002,0.040406863292634876,0.7301091378274955,0.0,0.0,0,1.1600916705647295,-29100.42750000005,45954.0,45954.0,519,519,[],0.0
2017-06-05 20:00:00+00:00,0.7854963206100152,0.7070775999999965,,0.0,0.0,,-15400.796499999997,-44501.224000000046,61572.0,61572.0,0.0,3.6068659093177815,61572.0,61572.0,1,-0.6837516830624865,9.592338331294812,153.72625000000002,3.6068659093177815,"[{'reason': None, 'filled': 100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 1, 'stop': None, 'id': 'f62b6626023048429cc8ffc5958f9011', 'limit': None, 'created': Timestamp('2017-06-02 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2017-06-05 20:00:00+0000', tz='UTC')}]",2017-06-05 20:00:00+00:00,2017-06,2017-06-05 13:31:00+00:00,-463.796500000004,17070.775999999954,"[{'cost_basis': 145.61785906250003, 'last_sale_price': 153.93, 'amount': 400, 'sid': Equity(8 [AAPL])}]",153.93,-0.026450402483436775,0.7128529951779131,0.0,0.0,0,1.132252414824208,-29100.42750000005,46635.00000000001,46635.00000000001,520,520,"[{'order_id': 'f62b6626023048429cc8ffc5958f9011', 'price': 154.006965, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': 100, 'dt': Timestamp('2017-06-05 20:00:00+0000', tz='UTC')}]",0.0
2017-06-06 20:00:00+00:00,0.7847712594977768,0.7278775999999973,,0.0,0.0,,0.0,-44501.224000000046,61780.00000000001,61780.00000000001,0.0,3.5754847449842595,61780.00000000001,61780.00000000001,1,-0.6837516830624865,9.592338331294812,153.865,3.5754847449842595,[],2017-06-06 20:00:00+00:00,2017-06,2017-06-06 13:31:00+00:00,208.00000000000728,17278.77599999996,"[{'cost_basis': 145.61785906250003, 'last_sale_price': 154.45000000000002, 'amount': 400, 'sid': Equity(8 [AAPL])}]",154.45000000000002,0.012184566184923806,0.7196519306479413,0.0,0.0,0,1.1430938707536933,-44501.224000000046,61572.0,61572.0,521,521,[],0.0
2017-06-07 20:00:00+00:00,0.784129557349964,0.7646775999999966,,0.0,0.0,,0.0,-44501.224000000046,62148.0,62148.0,0.0,3.521776442337125,62148.0,62148.0,1,-0.6837516830624865,9.592338331294812,154.0525,3.521776442337125,[],2017-06-07 20:00:00+00:00,2017-06,2017-06-07 13:31:00+00:00,367.9999999999927,17646.775999999954,"[{'cost_basis': 145.61785906250003, 'last_sale_price': 155.37, 'amount': 400, 'sid': Equity(8 [AAPL])}]",155.37,0.021297804890809013,0.7319733400124668,0.0,0.0,0,1.1628288271062712,-44501.224000000046,61780.00000000001,61780.00000000001,522,522,[],0.0
2017-06-08 20:00:00+00:00,0.7834145933088618,0.7494775999999967,,0.0,0.0,,0.0,-44501.224000000046,61996.0,61996.0,0.0,3.5436864124467875,61996.0,61996.0,1,-0.6837516830624865,9.592338331294812,154.225,3.5436864124467875,[],2017-06-08 20:00:00+00:00,2017-06,2017-06-08 13:31:00+00:00,-152.0,17494.775999999954,"[{'cost_basis': 145.61785906250003, 'last_sale_price': 154.99, 'amount': 400, 'sid': Equity(8 [AAPL])}]",154.99,-0.008613471378567938,0.7259428373715914,0.0,0.0,0,1.1532154586989511,-44501.224000000046,62148.0,62148.0,523,523,[],0.0
2017-06-09 20:00:00+00:00,0.7886357830011678,0.5090775999999957,,0.0,0.0,,0.0,-44501.224000000046,59591.99999999999,59591.99999999999,0.0,3.948902296343157,59591.99999999999,59591.99999999999,1,-0.6837516830624865,9.592338331294812,153.63875000000002,3.948902296343157,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': 'b1451661603c4925af258fcc0165e3c6', 'limit': None, 'created': Timestamp('2017-06-09 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2017-06-09 20:00:00+0000', tz='UTC')}]",2017-06-09 20:00:00+00:00,2017-06,2017-06-09 13:31:00+00:00,-2404.0000000000073,15090.775999999947,"[{'cost_basis': 145.61785906250003, 'last_sale_price': 148.98, 'amount': 400, 'sid': Equity(8 [AAPL])}]",148.98,-0.13741244815023723,0.6359653491994671,0.0,0.0,0,0.999461250728972,-44501.224000000046,61996.0,61996.0,524,524,[],0.0
2017-06-12 20:00:00+00:00,0.790892384718999,0.36194099999999607,,0.0,0.0,,14524.633999999998,-29976.590000000047,43596.0,43596.0,0.0,3.2010197211186204,43596.0,43596.0,1,-0.6837516830624865,9.592338331294812,152.70874999999998,3.2010197211186204,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': 'b1451661603c4925af258fcc0165e3c6', 'limit': None, 'created': Timestamp('2017-06-09 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2017-06-12 20:00:00+0000', tz='UTC')}]",2017-06-12 20:00:00+00:00,2017-06,2017-06-12 13:31:00+00:00,-1471.3659999999945,13619.409999999953,"[{'cost_basis': 145.61819239583338, 'last_sale_price': 145.32, 'amount': 300, 'sid': Equity(8 [AAPL])}]",145.32,-0.0975010165149891,0.5737686037939956,0.0,0.0,0,0.897051201664318,-44501.224000000046,59591.99999999999,59591.99999999999,525,525,"[{'order_id': 'b1451661603c4925af258fcc0165e3c6', 'price': 145.24733999999998, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2017-06-12 20:00:00+0000', tz='UTC')}]",0.0
2017-06-13 20:00:00+00:00,0.7903464609088643,0.4000409999999961,,0.0,0.0,,0.0,-29976.590000000047,43977.0,43977.0,0.0,3.141122295704208,43977.0,43977.0,1,-0.6837516830624865,9.592338331294812,151.885,3.141122295704208,[],2017-06-13 20:00:00+00:00,2017-06,2017-06-13 13:31:00+00:00,381.0,14000.409999999953,"[{'cost_basis': 145.61819239583338, 'last_sale_price': 146.59, 'amount': 300, 'sid': Equity(8 [AAPL])}]",146.59,0.027974780111620134,0.5900309438791863,0.0,0.0,0,0.9227171231865527,-29976.590000000047,43596.0,43596.0,526,526,[],0.0
2017-06-14 20:00:00+00:00,0.7899144430643331,0.35714099999999616,,0.0,0.0,,0.0,-29976.590000000047,43548.0,43548.0,0.0,3.2088043909954935,43548.0,43548.0,1,-0.6837516830624865,9.592338331294812,150.59875,3.2088043909954935,[],2017-06-14 20:00:00+00:00,2017-06,2017-06-14 13:31:00+00:00,-429.0,13571.409999999953,"[{'cost_basis': 145.61819239583338, 'last_sale_price': 145.16, 'amount': 300, 'sid': Equity(8 [AAPL])}]",145.16,-0.030641959771178118,0.5706841740233235,0.0,0.0,0,0.8920362466904228,-29976.590000000047,43977.0,43977.0,527,527,[],0.0
2017-06-15 20:00:00+00:00,0.7892982459162594,0.33104099999999614,,0.0,0.0,,0.0,-29976.590000000047,43287.0,43287.0,0.0,3.2521162007781994,43287.0,43287.0,1,-0.6837516830624865,9.592338331294812,149.39374999999998,3.2521162007781994,[],2017-06-15 20:00:00+00:00,2017-06,2017-06-15 13:31:00+00:00,-261.0,13310.409999999953,"[{'cost_basis': 145.61819239583338, 'last_sale_price': 144.29, 'amount': 300, 'sid': Equity(8 [AAPL])}]",144.29,-0.01923160526430201,0.5584190525828251,0.0,0.0,0,0.8727087078189988,-29976.590000000047,43548.0,43548.0,528,528,[],0.0
2017-06-16 20:00:00+00:00,0.7892252970793312,0.27044099999999616,,0.0,0.0,,0.0,-29976.590000000047,42681.0,42681.0,0.0,3.3595420802697773,42681.0,42681.0,1,-0.6837516830624865,9.592338331294812,147.87125,3.3595420802697773,[],2017-06-16 20:00:00+00:00,2017-06,2017-06-16 13:31:00+00:00,-606.0,12704.409999999953,"[{'cost_basis': 145.61819239583338, 'last_sale_price': 142.27, 'amount': 300, 'sid': Equity(8 [AAPL])}]",142.27,-0.045528274485910014,0.529934430293652,0.0,0.0,0,0.8272968572005409,-29976.590000000047,43287.0,43287.0,529,529,[],0.0
2017-06-19 20:00:00+00:00,0.7911640665556866,0.39254099999999625,,0.0,0.0,,0.0,-29976.590000000047,43902.0,43902.0,0.0,3.1526540331667183,43902.0,43902.0,1,-0.6837516830624865,9.592338331294812,146.74249999999998,3.1526540331667183,[],2017-06-19 20:00:00+00:00,2017-06,2017-06-19 13:31:00+00:00,1221.0,13925.409999999953,"[{'cost_basis': 145.61819239583338, 'last_sale_price': 146.34, 'amount': 300, 'sid': Equity(8 [AAPL])}]",146.34,0.09610835922329364,0.5853973339603169,0.0,0.0,0,0.9169921827493946,-29976.590000000047,42681.0,42681.0,530,530,[],0.0
2017-06-20 20:00:00+00:00,0.7906963771752686,0.3526409999999962,,0.0,0.0,,0.0,-29976.590000000047,43503.0,43503.0,0.0,3.2161526968353136,43503.0,43503.0,1,-0.6837516830624865,9.592338331294812,145.495,3.2161526968353136,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': 'e4959305b27b48fb955f5fea4e0f25c1', 'limit': None, 'created': Timestamp('2017-06-20 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2017-06-20 20:00:00+0000', tz='UTC')}]",2017-06-20 20:00:00+00:00,2017-06,2017-06-20 13:31:00+00:00,-399.0,13526.409999999953,"[{'cost_basis': 145.61819239583338, 'last_sale_price': 145.01, 'amount': 300, 'sid': Equity(8 [AAPL])}]",145.01,-0.02865265726466948,0.5674431596715727,0.0,0.0,0,0.8885006541653061,-29976.590000000047,43902.0,43902.0,531,531,[],0.0
2017-06-21 20:00:00+00:00,0.7900355717648067,0.3777016499999961,,0.0,0.0,,14579.606500000002,-15396.983500000048,29174.0,29174.0,0.0,2.1175847470314126,29174.0,29174.0,1,-0.6837516830624865,9.592338331294812,145.10625,2.1175847470314126,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': 'e4959305b27b48fb955f5fea4e0f25c1', 'limit': None, 'created': Timestamp('2017-06-20 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2017-06-21 20:00:00+0000', tz='UTC')}, {'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 0, 'stop': None, 'id': '0c9cc4b90aba43b9997b41736e230d9d', 'limit': None, 'created': Timestamp('2017-06-21 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2017-06-21 20:00:00+0000', tz='UTC')}]",2017-06-21 20:00:00+00:00,2017-06,2017-06-21 13:31:00+00:00,250.60649999999987,13777.016499999952,"[{'cost_basis': 145.61869239583336, 'last_sale_price': 145.87, 'amount': 200, 'sid': Equity(8 [AAPL])}]",145.87,0.018527199752188528,0.5779586823437338,0.0,0.0,0,0.905060542941884,-29976.590000000047,43503.0,43503.0,532,532,"[{'order_id': 'e4959305b27b48fb955f5fea4e0f25c1', 'price': 145.797065, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2017-06-21 20:00:00+0000', tz='UTC')}]",0.0
2017-06-22 20:00:00+00:00,0.7893028939111202,0.3721634999999963,,0.0,0.0,,-14570.381499999996,-29967.365000000045,43689.0,43689.0,0.0,3.1839500176181734,43689.0,43689.0,1,-0.6837516830624865,9.592338331294812,145.14499999999998,3.1839500176181734,"[{'reason': None, 'filled': 100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 1, 'stop': None, 'id': '0c9cc4b90aba43b9997b41736e230d9d', 'limit': None, 'created': Timestamp('2017-06-21 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2017-06-22 20:00:00+0000', tz='UTC')}]",2017-06-22 20:00:00+00:00,2017-06,2017-06-22 13:31:00+00:00,-55.381499999997686,13721.634999999955,"[{'cost_basis': 145.64706659722225, 'last_sale_price': 145.63, 'amount': 300, 'sid': Equity(8 [AAPL])}]",145.63,-0.004019847112761932,0.5750019171097508,0.0,0.0,0,0.9004268553794876,-15396.983500000048,29174.0,29174.0,533,533,"[{'order_id': '0c9cc4b90aba43b9997b41736e230d9d', 'price': 145.702815, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': 100, 'dt': Timestamp('2017-06-22 20:00:00+0000', tz='UTC')}]",0.0
2017-06-23 20:00:00+00:00,0.7886202605401128,0.39376349999999616,,0.0,0.0,,0.0,-29967.365000000045,43905.0,43905.0,0.0,3.1501040169297116,43905.0,43905.0,1,-0.6837516830624865,9.592338331294812,145.115,3.1501040169297116,[],2017-06-23 20:00:00+00:00,2017-06,2017-06-23 13:31:00+00:00,216.0,13937.634999999955,"[{'cost_basis': 145.64706659722225, 'last_sale_price': 146.35, 'amount': 300, 'sid': Equity(8 [AAPL])}]",146.35,0.01574156432524254,0.5838416738343766,0.0,0.0,0,0.9143353213339552,-29967.365000000045,43689.0,43689.0,534,534,[],0.0
2017-06-26 20:00:00+00:00,0.7879338652813517,0.37786349999999613,,0.0,0.0,,0.0,-29967.365000000045,43746.0,43746.0,0.0,3.174915367160836,43746.0,43746.0,1,-0.6837516830624865,9.592338331294812,145.1975,3.174915367160836,[],2017-06-26 20:00:00+00:00,2017-06,2017-06-26 13:31:00+00:00,-159.0,13778.634999999955,"[{'cost_basis': 145.64706659722225, 'last_sale_price': 145.82, 'amount': 300, 'sid': Equity(8 [AAPL])}]",145.82,-0.011407961250240906,0.5764383379088199,0.0,0.0,0,0.9026903030790101,-29967.365000000045,43905.0,43905.0,535,535,[],0.0
2017-06-27 20:00:00+00:00,0.7878590374981514,0.3154634999999961,,0.0,0.0,,0.0,-29967.365000000045,43122.0,43122.0,0.0,3.2780841125580564,43122.0,43122.0,1,-0.6837516830624865,9.592338331294812,145.12875,3.2780841125580564,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': '8fd9afccbfb34f00b346dca3f2c507f0', 'limit': None, 'created': Timestamp('2017-06-27 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2017-06-27 20:00:00+0000', tz='UTC')}]",2017-06-27 20:00:00+00:00,2017-06,2017-06-27 13:31:00+00:00,-624.0,13154.634999999955,"[{'cost_basis': 145.64706659722225, 'last_sale_price': 143.74, 'amount': 300, 'sid': Equity(8 [AAPL])}]",143.74,-0.04528750489435285,0.5483925438735159,0.0,0.0,0,0.8578565792439212,-29967.365000000045,43746.0,43746.0,536,536,[],0.0
2017-06-28 20:00:00+00:00,0.7877375905367916,0.37742434999999674,,0.0,0.0,,14575.608500000002,-15391.756500000043,29166.000000000004,29166.000000000004,0.0,2.1174302603261,29166.000000000004,29166.000000000004,1,-0.6837516830624865,9.592338331294812,145.57375,2.1174302603261,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': '8fd9afccbfb34f00b346dca3f2c507f0', 'limit': None, 'created': Timestamp('2017-06-27 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2017-06-28 20:00:00+0000', tz='UTC')}, {'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 0, 'stop': None, 'id': '469240dd63a04c33833a772f096924a1', 'limit': None, 'created': Timestamp('2017-06-28 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2017-06-28 20:00:00+0000', tz='UTC')}]",2017-06-28 20:00:00+00:00,2017-06,2017-06-28 13:31:00+00:00,619.6085000000057,13774.24349999996,"[{'cost_basis': 145.64756659722224, 'last_sale_price': 145.83, 'amount': 200, 'sid': Equity(8 [AAPL])}]",145.83,0.04710191502842975,0.5755154325562888,0.0,0.0,0,0.9009857371607684,-29967.365000000045,43122.0,43122.0,537,537,"[{'order_id': '8fd9afccbfb34f00b346dca3f2c507f0', 'price': 145.75708500000002, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2017-06-28 20:00:00+0000', tz='UTC')}]",0.0
2017-06-29 20:00:00+00:00,0.787338589519257,0.3336959499999963,,0.0,0.0,,-14375.284,-29767.040500000043,43104.0,43104.0,0.0,3.23192103867453,43104.0,43104.0,1,-0.6837516830624865,9.592338331294812,145.24125,3.23192103867453,"[{'reason': None, 'filled': 100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 1, 'stop': None, 'id': '469240dd63a04c33833a772f096924a1', 'limit': None, 'created': Timestamp('2017-06-28 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2017-06-29 20:00:00+0000', tz='UTC')}, {'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 0, 'stop': None, 'id': '299d13fd58cb41afbae0374f04de2faf', 'limit': None, 'created': Timestamp('2017-06-29 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2017-06-29 20:00:00+0000', tz='UTC')}]",2017-06-29 20:00:00+00:00,2017-06,2017-06-29 13:31:00+00:00,-437.2840000000033,13336.959499999957,"[{'cost_basis': 145.0159910648148, 'last_sale_price': 143.68, 'amount': 300, 'sid': Equity(8 [AAPL])}]",143.68,-0.03174649845561428,0.555850267412638,0.0,0.0,0,0.8697560757315528,-15391.756500000043,29166.000000000004,29166.000000000004,538,538,"[{'order_id': '469240dd63a04c33833a772f096924a1', 'price': 143.75184000000002, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': 100, 'dt': Timestamp('2017-06-29 20:00:00+0000', tz='UTC')}]",0.0
2017-06-30 20:00:00+00:00,0.786615071942207,0.3431658499999968,,0.0,0.0,,14394.699,-15372.341500000042,28804.000000000004,28804.000000000004,0.0,2.1444857312296977,28804.000000000004,28804.000000000004,1,-0.6837516830624865,9.592338331294812,145.1175,2.1444857312296977,"[{'reason': None, 'filled': -100, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': -100, 'status': 1, 'stop': None, 'id': '299d13fd58cb41afbae0374f04de2faf', 'limit': None, 'created': Timestamp('2017-06-29 20:00:00+0000', tz='UTC'), 'commission': 0.1, 'stop_reached': False, 'dt': Timestamp('2017-06-30 20:00:00+0000', tz='UTC')}]",2017-06-30 20:00:00+00:00,2017-06,2017-06-30 13:31:00+00:00,94.69900000000416,13431.658499999961,"[{'cost_basis': 145.0164910648148, 'last_sale_price': 144.02, 'amount': 200, 'sid': Equity(8 [AAPL])}]",144.02,0.0071004939319194715,0.5595495690793376,0.0,0.0,0,0.875552491583776,-29767.040500000043,43104.0,43104.0,539,539,"[{'order_id': '299d13fd58cb41afbae0374f04de2faf', 'price': 143.94799, 'sid': Equity(8 [AAPL]), 'commission': None, 'amount': -100, 'dt': Timestamp('2017-06-30 20:00:00+0000', tz='UTC')}]",0.0
2017-07-03 17:00:00+00:00,0.7859117707921807,0.33276584999999637,,0.0,0.0,,0.0,-15372.341500000042,28700.0,28700.0,0.0,2.153416520989046,28700.0,28700.0,1,-0.6837516830624865,9.592338331294812,144.82125,2.153416520989046,[],2017-07-03 17:00:00+00:00,2017-07,2017-07-03 13:31:00+00:00,-104.00000000000364,13327.658499999958,"[{'cost_basis': 145.0164910648148, 'last_sale_price': 143.5, 'amount': 200, 'sid': Equity(8 [AAPL])}]",143.5,-0.007742900848767387,0.55441551351844,0.0,0.0,0,0.8674989161626504,-15372.341500000042,28804.000000000004,28804.000000000004,540,540,[],0.0
2017-07-05 20:00:00+00:00,0.7851987942997899,0.3445658499999964,,0.0,0.0,,0.0,-15372.341500000042,28818.0,28818.0,0.0,2.143294060309511,28818.0,28818.0,1,-0.6837516830624865,9.592338331294812,144.62875,2.143294060309511,[],2017-07-05 20:00:00+00:00,2017-07,2017-07-05 13:31:00+00:00,118.0,13445.658499999958,"[{'cost_basis': 145.0164910648148, 'last_sale_price': 144.09, 'amount': 200, 'sid': Equity(8 [AAPL])}]",144.09,0.008853768274449836,0.5591455334926885,0.0,0.0,0,0.8749152977628117,-15372.341500000042,28700.0,28700.0,541,541,[],0.0
2017-07-06 20:00:00+00:00,0.7846158157006313,0.31736584999999606,,0.0,0.0,,0.0,-15372.341500000042,28545.999999999996,28545.999999999996,0.0,2.166899954177505,28545.999999999996,28545.999999999996,1,-0.6837516830624865,9.592338331294812,144.17624999999998,2.166899954177505,[],2017-07-06 20:00:00+00:00,2017-07,2017-07-06 13:31:00+00:00,-272.00000000000364,13173.658499999954,"[{'cost_basis': 145.0164910648148, 'last_sale_price': 142.73, 'amount': 200, 'sid': Equity(8 [AAPL])}]",142.73,-0.02022957819432969,0.5465410183907518,0.0,0.0,0,0.855023471242841,-15372.341500000042,28818.0,28818.0,542,542,[],0.0
2017-07-07 20:00:00+00:00,0.7840137853316481,0.3463658499999964,,0.0,0.0,,0.0,-15372.341500000042,28836.0,28836.0,0.0,2.141765553545501,28836.0,28836.0,1,-0.6837516830624865,9.592338331294812,143.97125000000003,2.141765553545501,"[{'reason': None, 'filled': 0, 'sid': Equity(8 [AAPL]), 'limit_reached': False, 'amount': 100, 'status': 0, 'stop': None, 'id': '3827c7b2f3904fdfbf427e9e8334d7cc', 'limit': None, 'created': Timestamp('2017-07-07 20:00:00+0000', tz='UTC'), 'commission': 0, 'stop_reached': False, 'dt': Timestamp('2017-07-07 20:00:00+0000', tz='UTC')}]",2017-07-07 20:00:00+00:00,2017-07,2017-07-07 13:31:00+00:00,290.00000000000364,13463.658499999958,"[{'cost_basis': 145.0164910648148, 'last_sale_price': 144.18, 'amount': 200, 'sid': Equity(8 [AAPL])}]",144.18,0.022013626662631625,0.5589841293904879,0.0,0.0,0,0.8746245531856154,-15372.341500000042,28545.999999999996,28545.999999999996,543,543,[],0.0
