,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,fast_ma,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,returns,sharpe,short_exposure,short_value,shorts_count,slow_ma,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2017-10-04 20:00:00+00:00,0.1670649774790693,0.3049075000000008,,0.0,0.0,,0.0,13049.07499999999,0.0,0.0,0.0,153.382625,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2017-10-04 20:00:00+00:00,2017-10,2017-10-04 13:31:00+00:00,0.0,13049.07499999999,[],153.451,0.0,0.7466578614555791,0.0,0.0,0,158.17815625,1.152205412542826,13049.07499999999,0.0,0.0,605,[],0.0
2017-10-05 20:00:00+00:00,0.1669271553486154,0.3049075000000008,,0.0,0.0,,0.0,13049.07499999999,0.0,0.0,0.0,153.98762499999998,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2017-10-05 20:00:00+00:00,2017-10,2017-10-05 13:31:00+00:00,0.0,13049.07499999999,[],155.39000000000001,0.0,0.7460412078508719,0.0,0.0,0,158.12128125,1.1512543554987649,13049.07499999999,0.0,0.0,606,[],0.0
2017-10-06 20:00:00+00:00,0.16678967374953294,0.3049075000000008,,0.0,0.0,,0.0,13049.07499999999,0.0,0.0,0.0,154.257625,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2017-10-06 20:00:00+00:00,2017-10,2017-10-06 13:31:00+00:00,0.0,13049.07499999999,[],155.3,0.0,0.745426079583786,0.0,0.0,0,157.98128125000002,1.1503056496470734,13049.07499999999,0.0,0.0,607,[],0.0
2017-10-09 20:00:00+00:00,0.1666525312818202,0.3049075000000008,,0.0,0.0,,0.0,13049.07499999999,0.0,0.0,0.0,154.45887499999998,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2017-10-09 20:00:00+00:00,2017-10,2017-10-09 13:31:00+00:00,0.0,13049.07499999999,[],155.84,0.0,0.7448124703762761,0.0,0.0,0,157.85190625000004,1.149359285316039,13049.07499999999,0.0,0.0,608,[],0.0
2017-10-10 20:00:00+00:00,0.16651572655352048,0.3049075000000008,,0.0,0.0,,0.0,13049.07499999999,0.0,0.0,0.0,154.786375,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2017-10-10 20:00:00+00:00,2017-10,2017-10-10 13:31:00+00:00,0.0,13049.07499999999,[],155.9,0.0,0.7442003739864108,0.0,0.0,0,157.74659375000002,1.1484152528895568,13049.07499999999,0.0,0.0,609,[],0.0
2017-10-11 20:00:00+00:00,0.16637925818066218,0.3049075000000008,,0.0,0.0,,0.0,13049.07499999999,0.0,0.0,0.0,155.090125,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2017-10-11 20:00:00+00:00,2017-10,2017-10-11 13:31:00+00:00,0.0,13049.07499999999,[],156.55,0.0,0.7435897842081101,0.0,0.0,0,157.64315625,1.1474735428067184,13049.07499999999,0.0,0.0,610,[],0.0
2017-10-12 20:00:00+00:00,0.16624312478720002,0.3049075000000008,,0.0,0.0,,0.0,13049.07499999999,0.0,0.0,0.0,155.363875,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2017-10-12 20:00:00+00:00,2017-10,2017-10-12 13:31:00+00:00,0.0,13049.07499999999,[],156.0,0.0,0.7429806948708798,0.0,0.0,0,157.47221875000002,1.1465341455614064,13049.07499999999,0.0,0.0,611,[],0.0
2017-10-13 20:00:00+00:00,0.16610732500495784,0.3049075000000008,,0.0,0.0,,0.0,13049.07499999999,0.0,0.0,0.0,155.677625,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2017-10-13 20:00:00+00:00,2017-10,2017-10-13 13:31:00+00:00,0.0,13049.07499999999,[],156.99,0.0,0.7423730998395454,0.0,0.0,0,157.28721875,1.1455970517018905,13049.07499999999,0.0,0.0,612,[],0.0
2017-10-16 20:00:00+00:00,0.16597185747356913,0.3049075000000008,,0.0,0.0,,0.0,13049.07499999999,0.0,0.0,0.0,156.48125,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,[],2017-10-16 20:00:00+00:00,2017-10,2017-10-16 13:31:00+00:00,0.0,13049.07499999999,[],159.88,0.0,0.741766993014,0.0,0.0,0,157.17878125,1.144662251830428,13049.07499999999,0.0,0.0,613,[],0.0
2017-10-17 20:00:00+00:00,0.16583672084042145,0.3049075000000008,,0.0,0.0,,0.0,13049.07499999999,0.0,0.0,0.0,157.11625,0.0,0.0,0.0,0,-0.17814072473323195,1.259355280260147,0.0,"[{'id': 'a2f15dbbda1a43188faa59716591ae49', 'status': 0, 'limit': None, 'dt': Timestamp('2017-10-17 20:00:00+0000', tz='UTC'), 'filled': 0, 'limit_reached': False, 'stop': None, 'amount': 100, 'reason': None, 'created': Timestamp('2017-10-17 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'sid': Equity(8 [AAPL]), 'commission': 0}]",2017-10-17 20:00:00+00:00,2017-10,2017-10-17 13:31:00+00:00,0.0,13049.07499999999,[],160.47,0.0,0.7411623683289393,0.0,0.0,0,157.06846875000002,1.1437297366028685,13049.07499999999,0.0,0.0,614,[],0.0
2017-10-18 20:00:00+00:00,0.16570313632461994,0.30409870000000083,,0.0,0.0,,-15984.088,-2935.0130000000095,15976.0,15976.0,0.0,157.67374999999998,1.225060649167123,15976.0,15976.0,1,-0.17814072473323195,1.259355280260147,1.225060649167123,"[{'id': 'a2f15dbbda1a43188faa59716591ae49', 'status': 1, 'limit': None, 'dt': Timestamp('2017-10-18 20:00:00+0000', tz='UTC'), 'filled': 100, 'limit_reached': False, 'stop': None, 'amount': 100, 'reason': None, 'created': Timestamp('2017-10-17 20:00:00+0000', tz='UTC'), 'stop_reached': False, 'sid': Equity(8 [AAPL]), 'commission': 0.1}]",2017-10-18 20:00:00+00:00,2017-10,2017-10-18 13:31:00+00:00,-8.087999999999738,13040.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 159.76, 'cost_basis': 159.84088}]",159.76,-0.0006198140481221692,0.7390210595697861,0.0,0.0,0,156.93440625000002,1.1404265026709661,13049.07499999999,0.0,0.0,615,"[{'price': 159.83988, 'order_id': 'a2f15dbbda1a43188faa59716591ae49', 'sid': Equity(8 [AAPL]), 'commission': None, 'dt': Timestamp('2017-10-18 20:00:00+0000', tz='UTC'), 'amount': 100}]",0.0
2017-10-19 20:00:00+00:00,0.16663794991012595,0.26629870000000055,,0.0,0.0,,0.0,-2935.0130000000095,15597.999999999998,15597.999999999998,0.0,157.69125000000003,1.2317788843974975,15597.999999999998,15597.999999999998,1,-0.17814072473323195,1.259355280260147,1.2317788843974975,[],2017-10-19 20:00:00+00:00,2017-10,2017-10-19 13:31:00+00:00,-378.0000000000018,12662.986999999988,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 155.98, 'cost_basis': 159.84088}]",155.98,-0.028985536140784585,0.6625237077209324,0.0,0.0,0,156.74378125,1.0139567031205057,-2935.0130000000095,15976.0,15976.0,616,[],0.0
2017-10-20 20:00:00+00:00,0.1665038229137556,0.2680987000000008,,0.0,0.0,,0.0,-2935.0130000000095,15616.0,15616.0,0.0,157.72375000000002,1.2314498863534844,15616.0,15616.0,1,-0.17814072473323195,1.259355280260147,1.2314498863534844,[],2017-10-20 20:00:00+00:00,2017-10,2017-10-20 13:31:00+00:00,18.00000000000182,12680.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 156.16, 'cost_basis': 159.84088}]",156.16,0.0014214655673263632,0.6654695595407056,0.0,0.0,0,156.56409375,1.0184710826405259,-2935.0130000000095,15597.999999999998,15597.999999999998,617,[],0.0
2017-10-23 20:00:00+00:00,0.16636899759614615,0.268198700000001,,0.0,0.0,,0.0,-2935.0130000000095,15617.000000000002,15617.000000000002,0.0,157.67625,1.231431636067756,15617.000000000002,15617.000000000002,1,-0.17814072473323195,1.259355280260147,1.231431636067756,[],2017-10-23 20:00:00+00:00,2017-10,2017-10-23 13:31:00+00:00,1.000000000001819,12681.986999999992,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 156.17000000000002, 'cost_basis': 159.84088}]",156.17000000000002,7.885821505859703e-05,0.665124451229938,0.0,0.0,0,156.40503125,1.0179425492937224,-2935.0130000000095,15616.0,15616.0,618,[],0.0
2017-10-24 20:00:00+00:00,0.16629252941477943,0.2774987000000009,,0.0,0.0,,0.0,-2935.0130000000095,15710.0,15710.0,0.0,157.81375,1.2297468482746803,15710.0,15710.0,1,-0.17814072473323195,1.259355280260147,1.2297468482746803,[],2017-10-24 20:00:00+00:00,2017-10,2017-10-24 13:31:00+00:00,92.99999999999818,12774.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 157.1, 'cost_basis': 159.84088}]",157.1,0.007333235714561015,0.682308119384519,0.0,0.0,0,156.35721875000002,1.044605528573937,-2935.0130000000095,15617.000000000002,15617.000000000002,619,[],0.0
2017-10-25 20:00:00+00:00,0.16620058579369132,0.27054870000000086,,0.0,0.0,,0.0,-2935.0130000000095,15640.5,15640.5,0.0,157.740625,1.2310035813660674,15640.5,15640.5,1,-0.17814072473323195,1.259355280260147,1.2310035813660674,[],2017-10-25 20:00:00+00:00,2017-10,2017-10-25 13:31:00+00:00,-69.5,12705.48699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 156.405, 'cost_basis': 159.84088}]",156.405,-0.005440318647682352,0.668279908695947,0.0,0.0,0,156.19799999999998,1.0228662649127045,-2935.0130000000095,15710.0,15710.0,620,[],0.0
2017-10-26 20:00:00+00:00,0.16613464779546797,0.28059870000000076,,0.0,0.0,,0.0,-2935.0130000000095,15741.0,15741.0,0.0,157.43187500000002,1.2291906902607361,15741.0,15741.0,1,-0.17814072473323195,1.259355280260147,1.2291906902607361,[],2017-10-26 20:00:00+00:00,2017-10,2017-10-26 13:31:00+00:00,100.5,12805.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 157.41, 'cost_basis': 159.84088}]",157.41,0.00790996834674651,0.6867893106827418,0.0,0.0,0,156.09143749999998,1.051626685923387,-2935.0130000000095,15640.5,15640.5,621,[],0.0
2017-10-27 20:00:00+00:00,0.16830346186321832,0.3369987000000012,,0.0,0.0,,0.0,-2935.0130000000095,16305.000000000002,16305.000000000002,0.0,157.75437499999998,1.2195225021535183,16305.000000000002,16305.000000000002,1,-0.17814072473323195,1.259355280260147,1.2195225021535183,[],2017-10-27 20:00:00+00:00,2017-10,2017-10-27 13:31:00+00:00,564.0000000000018,13369.986999999992,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 163.05, 'cost_basis': 159.84088}]",163.05,0.04404190008938813,0.7828680481596776,0.0,0.0,0,156.19768750000003,1.2153709892488784,-2935.0130000000095,15741.0,15741.0,622,[],0.0
2017-10-30 20:00:00+00:00,0.1690378424825822,0.37369870000000116,,0.0,0.0,,0.0,-2935.0130000000095,16672.0,16672.0,0.0,158.624375,1.2136576965531096,16672.0,16672.0,1,-0.17814072473323195,1.259355280260147,1.2136576965531096,[],2017-10-30 20:00:00+00:00,2017-10,2017-10-30 13:31:00+00:00,366.9999999999982,13736.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 166.72, 'cost_basis': 159.84088}]",166.72,0.02744954052685311,0.8439003580879578,0.0,0.0,0,156.4614375,1.3168951291632063,-2935.0130000000095,16305.000000000002,16305.000000000002,623,[],0.0
2017-10-31 20:00:00+00:00,0.1692203399293889,0.39689870000000127,,0.0,0.0,,0.0,-2935.0130000000095,16904.0,16904.0,0.0,160.25687499999998,1.2101092226658965,16904.0,16904.0,1,-0.17814072473323195,1.259355280260147,1.2101092226658965,[],2017-10-31 20:00:00+00:00,2017-10,2017-10-31 13:31:00+00:00,232.0,13968.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 169.04, 'cost_basis': 159.84088}]",169.04,0.016888710748579783,0.8819443881134695,0.0,0.0,0,156.7476875,1.378853465484151,-2935.0130000000095,16672.0,16672.0,624,[],0.0
2017-11-01 20:00:00+00:00,0.16938901746545762,0.3753987000000012,,0.0,0.0,,0.0,-2935.0130000000095,16689.0,16689.0,0.0,161.59812499999998,1.2133936145206485,16689.0,16689.0,1,-0.17814072473323195,1.259355280260147,1.2133936145206485,[],2017-11-01 20:00:00+00:00,2017-11,2017-11-01 13:31:00+00:00,-215.0,13753.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 166.89000000000001, 'cost_basis': 159.84088}]",166.89000000000001,-0.015391237746874564,0.8430203772703841,0.0,0.0,0,157.0045625,1.3150109004287402,-2935.0130000000095,16904.0,16904.0,625,[],0.0
2017-11-02 20:00:00+00:00,0.16933542586103675,0.38759870000000096,,0.0,0.0,,0.0,-2935.0130000000095,16811.0,16811.0,0.0,163.090625,1.2115174221480614,16811.0,16811.0,1,-0.17814072473323195,1.259355280260147,1.2115174221480614,[],2017-11-02 20:00:00+00:00,2017-11,2017-11-02 13:31:00+00:00,122.0,13875.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 168.11, 'cost_basis': 159.84088}]",168.11,0.008870155250255696,0.8630268217059845,0.0,0.0,0,157.29768750000002,1.3468688442198984,-2935.0130000000095,16689.0,16689.0,626,[],0.0
2017-11-03 20:00:00+00:00,0.1703418711338101,0.431498700000001,,0.0,0.0,,0.0,-2935.0130000000095,17250.0,17250.0,0.0,165.015625,1.2050307834718965,17250.0,17250.0,1,-0.17814072473323195,1.259355280260147,1.2050307834718965,[],2017-11-03 20:00:00+00:00,2017-11,2017-11-03 13:31:00+00:00,439.0,14314.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 172.5, 'cost_basis': 159.84088}]",172.5,0.03163738910968994,0.9312063982295883,0.0,0.0,0,157.81112499999998,1.4630769154048422,-2935.0130000000095,16811.0,16811.0,627,[],0.0
2017-11-06 21:00:00+00:00,0.17036439898023986,0.4489987000000011,,0.0,0.0,,0.0,-2935.0130000000095,17425.0,17425.0,0.0,167.24625,1.202554564058616,17425.0,17425.0,1,-0.17814072473323195,1.259355280260147,1.202554564058616,[],2017-11-06 21:00:00+00:00,2017-11,2017-11-06 14:31:00+00:00,175.0,14489.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 174.25, 'cost_basis': 159.84088}]",174.25,0.012224949977251098,0.958395118599454,0.0,0.0,0,158.463,1.5071944394887105,-2935.0130000000095,17250.0,17250.0,628,[],0.0
2017-11-07 21:00:00+00:00,0.1702408810346625,0.45459870000000113,,0.0,0.0,,0.0,-2935.0130000000095,17481.0,17481.0,0.0,169.42125,1.2017747575327828,17481.0,17481.0,1,-0.17814072473323195,1.259355280260147,1.2017747575327828,[],2017-11-07 21:00:00+00:00,2017-11,2017-11-07 14:31:00+00:00,56.0,14545.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 174.81, 'cost_basis': 159.84088}]",174.81,0.003864737766845483,0.9666607646755345,0.0,0.0,0,159.17925,1.5202999993219366,-2935.0130000000095,17425.0,17425.0,629,[],0.0
2017-11-08 21:00:00+00:00,0.17010600199267284,0.45459870000000113,,0.0,0.0,,0.0,-2935.0130000000095,17481.0,17481.0,0.0,170.89124999999999,1.2017747575327828,17481.0,17481.0,1,-0.17814072473323195,1.259355280260147,1.2017747575327828,[],2017-11-08 21:00:00+00:00,2017-11,2017-11-08 14:31:00+00:00,0.0,14545.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 174.81, 'cost_basis': 159.84088}]",174.81,0.0,0.9658916425257662,0.0,0.0,0,159.937375,1.5190929328360216,-2935.0130000000095,17481.0,17481.0,630,[],0.0
2017-11-09 21:00:00+00:00,0.17002373518515038,0.4652987000000013,,0.0,0.0,,0.0,-2935.0130000000095,17588.0,17588.0,0.0,172.03625,1.2003013447019377,17588.0,17588.0,1,-0.17814072473323195,1.259355280260147,1.2003013447019377,[],2017-11-09 21:00:00+00:00,2017-11,2017-11-09 14:31:00+00:00,107.0,14652.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 175.88, 'cost_basis': 159.84088}]",175.88,0.007355980725130662,0.9821058693996702,0.0,0.0,0,160.64800000000002,1.5450714290442584,-2935.0130000000095,17481.0,17481.0,631,[],0.0
2017-11-10 21:00:00+00:00,0.16998230961786587,0.4531987000000013,,0.0,0.0,,0.0,-2935.0130000000095,17467.0,17467.0,0.0,172.74,1.2019691457197155,17467.0,17467.0,1,-0.17814072473323195,1.259355280260147,1.2019691457197155,[],2017-11-10 21:00:00+00:00,2017-11,2017-11-10 14:31:00+00:00,-121.0,14531.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 174.67000000000002, 'cost_basis': 159.84088}]",174.67000000000002,-0.008257701996186806,0.961420454211088,0.0,0.0,0,161.28675,1.5115967089533753,-2935.0130000000095,17588.0,17588.0,632,[],0.0
2017-11-13 21:00:00+00:00,0.16988278066729895,0.44619870000000117,,0.0,0.0,,0.0,-2935.0130000000095,17397.0,17397.0,0.0,173.62500000000003,1.2029467320085416,17397.0,17397.0,1,-0.17814072473323195,1.259355280260147,1.2029467320085416,[],2017-11-13 21:00:00+00:00,2017-11,2017-11-13 14:31:00+00:00,-70.0,14461.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 173.97, 'cost_basis': 159.84088}]",173.97,-0.0048169599931516816,0.9491759073558339,0.0,0.0,0,161.93331250000003,1.4920604777409812,-2935.0130000000095,17467.0,17467.0,633,[],0.0
2017-11-14 21:00:00+00:00,0.1701629560803927,0.4198987000000012,,0.0,0.0,,0.0,-2935.0130000000095,17134.0,17134.0,0.0,174.02874999999997,1.2067058023223778,17134.0,17134.0,1,-0.17814072473323195,1.259355280260147,1.2067058023223778,[],2017-11-14 21:00:00+00:00,2017-11,2017-11-14 14:31:00+00:00,-263.0,14198.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 171.34, 'cost_basis': 159.84088}]",171.34,-0.018185606168778845,0.903639443239698,0.0,0.0,0,162.47143750000004,1.4159866669712509,-2935.0130000000095,17397.0,17397.0,634,[],0.0
2017-11-15 21:00:00+00:00,0.17034715881115808,0.3972987000000012,,0.0,0.0,,0.0,-2935.0130000000095,16908.0,16908.0,0.0,173.60124999999996,1.210049075405281,16908.0,16908.0,1,-0.17814072473323195,1.259355280260147,1.210049075405281,[],2017-11-15 21:00:00+00:00,2017-11,2017-11-15 14:31:00+00:00,-226.0,13972.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 169.08, 'cost_basis': 159.84088}]",169.08,-0.01591662841863295,0.8641605093338083,0.0,0.0,0,162.94862500000002,1.3509029197119722,-2935.0130000000095,17134.0,17134.0,635,[],0.0
2017-11-16 21:00:00+00:00,0.17043681183195122,0.41749870000000144,,0.0,0.0,,0.0,-2935.0130000000095,17110.0,17110.0,0.0,173.20749999999998,1.2070557807213518,17110.0,17110.0,1,-0.17814072473323195,1.259355280260147,1.2070557807213518,[],2017-11-16 21:00:00+00:00,2017-11,2017-11-16 14:31:00+00:00,202.0,14174.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 171.1, 'cost_basis': 159.84088}]",171.1,0.014456465178132705,0.895955875105205,0.0,0.0,0,163.46800000000002,1.4024472930848364,-2935.0130000000095,16908.0,16908.0,636,[],0.0
2017-11-17 21:00:00+00:00,0.17036478583429718,0.4079987000000014,,0.0,0.0,,0.0,-2935.0130000000095,17015.0,17015.0,0.0,172.625,1.2084528203044513,17015.0,17015.0,1,-0.17814072473323195,1.259355280260147,1.2084528203044513,[],2017-11-17 21:00:00+00:00,2017-11,2017-11-17 14:31:00+00:00,-95.0,14079.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 170.15, 'cost_basis': 159.84088}]",170.15,-0.006701946181679075,0.8793649421338915,0.0,0.0,0,163.98984375,1.3759445766480214,-2935.0130000000095,17110.0,17110.0,637,[],0.0
2017-11-20 21:00:00+00:00,0.17023477567571405,0.40629870000000134,,0.0,0.0,,0.0,-2935.0130000000095,16998.0,16998.0,0.0,172.02125,1.2087048078761655,16998.0,16998.0,1,-0.17814072473323195,1.259355280260147,1.2087048078761655,[],2017-11-20 21:00:00+00:00,2017-11,2017-11-20 14:31:00+00:00,-17.0,14062.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 169.98, 'cost_basis': 159.84088}]",169.98,-0.0012073874784117589,0.8758557350180147,0.0,0.0,0,164.44578124999998,1.3704490125576316,-2935.0130000000095,17015.0,17015.0,638,[],0.0
2017-11-21 21:00:00+00:00,0.17065529413072558,0.43789870000000164,,0.0,0.0,,0.0,-2935.0130000000095,17314.0,17314.0,0.0,171.67875000000004,1.2041182038762543,17314.0,17314.0,1,-0.17814072473323195,1.259355280260147,1.2041182038762543,[],2017-11-21 21:00:00+00:00,2017-11,2017-11-21 14:31:00+00:00,316.0,14378.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 173.14000000000001, 'cost_basis': 159.84088}]",173.14000000000001,0.022470332938514526,0.9242567601959226,0.0,0.0,0,165.00328125,1.4508900842089407,-2935.0130000000095,16998.0,16998.0,639,[],0.0
2017-11-22 21:00:00+00:00,0.1706887539896163,0.45609870000000186,,0.0,0.0,,0.0,-2935.0130000000095,17496.0,17496.0,0.0,171.71499999999997,1.201566899276815,17496.0,17496.0,1,-0.17814072473323195,1.259355280260147,1.201566899276815,[],2017-11-22 21:00:00+00:00,2017-11,2017-11-22 14:31:00+00:00,182.0,14560.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 174.96, 'cost_basis': 159.84088}]",174.96,0.012657358964160759,0.9518300913945636,0.0,0.0,0,165.60078125,1.4956363364209224,-2935.0130000000095,17314.0,17314.0,640,[],0.0
2017-11-24 18:00:00+00:00,0.17055573368971322,0.4561987000000016,,0.0,0.0,,0.0,-2935.0130000000095,17497.0,17497.0,0.0,171.84,1.2015530572853836,17497.0,17497.0,1,-0.17814072473323195,1.259355280260147,1.2015530572853836,[],2017-11-24 18:00:00+00:00,2017-11,2017-11-24 14:31:00+00:00,1.0,14561.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 174.97, 'cost_basis': 159.84088}]",174.97,6.867666319587684e-05,0.9512446745214335,0.0,0.0,0,166.19671875,1.4947179819226315,-2935.0130000000095,17496.0,17496.0,641,[],0.0
2017-11-27 21:00:00+00:00,0.1704741299824397,0.4473987000000017,,0.0,0.0,,0.0,-2935.0130000000095,17409.0,17409.0,0.0,172.18375,1.2027784742379561,17409.0,17409.0,1,-0.17814072473323195,1.259355280260147,1.2027784742379561,[],2017-11-27 21:00:00+00:00,2017-11,2017-11-27 14:31:00+00:00,-88.0,14473.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 174.09, 'cost_basis': 159.84088}]",174.09,-0.006043131339150243,0.9363030772393858,0.0,0.0,0,166.74484375,1.4707866218289254,-2935.0130000000095,17497.0,17497.0,642,[],0.0
2017-11-28 21:00:00+00:00,0.1704091578054173,0.4371987000000017,,0.0,0.0,,0.0,-2935.0130000000095,17307.0,17307.0,0.0,172.68249999999998,1.2042176214047515,17307.0,17307.0,1,-0.17814072473323195,1.259355280260147,1.2042176214047515,[],2017-11-28 21:00:00+00:00,2017-11,2017-11-28 14:31:00+00:00,-102.0,14371.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 173.07, 'cost_basis': 159.84088}]",173.07,-0.007047125301411383,0.9189961361057625,0.0,0.0,0,167.27828125,1.4429796617568784,-2935.0130000000095,17409.0,17409.0,643,[],0.0
2017-11-29 21:00:00+00:00,0.1710279979811675,0.4012987000000017,,0.0,0.0,,0.0,-2935.0130000000095,16948.0,16948.0,0.0,172.48,1.2094494913896667,16948.0,16948.0,1,-0.17814072473323195,1.259355280260147,1.2094494913896667,[],2017-11-29 21:00:00+00:00,2017-11,2017-11-29 14:31:00+00:00,-359.0,14012.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 169.48, 'cost_basis': 159.84088}]",169.48,-0.024979148673040075,0.8570978658974586,0.0,0.0,0,167.66859374999999,1.3379090605246984,-2935.0130000000095,17307.0,17307.0,644,[],0.0
2017-11-30 21:00:00+00:00,0.17119976046776356,0.42499870000000173,,0.0,0.0,,0.0,-2935.0130000000095,17185.0,17185.0,0.0,172.6925,1.2059660124602227,17185.0,17185.0,1,-0.17814072473323195,1.259355280260147,1.2059660124602227,[],2017-11-30 21:00:00+00:00,2017-11,2017-11-30 14:31:00+00:00,237.0,14249.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 171.85, 'cost_basis': 159.84088}]",171.85,0.016912882314099154,0.8935076056566049,0.0,0.0,0,168.04265625000002,1.397228060854175,-2935.0130000000095,16948.0,16948.0,645,[],0.0
2017-12-01 21:00:00+00:00,0.17111111687839028,0.4169987000000017,,0.0,0.0,,0.0,-2935.0130000000095,17105.0,17105.0,0.0,172.82625,1.2071288421083246,17105.0,17105.0,1,-0.17814072473323195,1.259355280260147,1.2071288421083246,[],2017-12-01 21:00:00+00:00,2017-12,2017-12-01 14:31:00+00:00,-80.0,14169.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 171.05, 'cost_basis': 159.84088}]",171.05,-0.0056140402092997865,0.8797879453176416,0.0,0.0,0,168.37328125000002,1.3754206904666875,-2935.0130000000095,17185.0,17185.0,646,[],0.0
2017-12-04 21:00:00+00:00,0.1710796430230083,0.40449870000000177,,0.0,0.0,,0.0,-2935.0130000000095,16980.0,16980.0,0.0,172.40874999999997,1.2089722831356136,16980.0,16980.0,1,-0.17814072473323195,1.259355280260147,1.2089722831356136,[],2017-12-04 21:00:00+00:00,2017-12,2017-12-04 14:31:00+00:00,-125.0,14044.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 169.8, 'cost_basis': 159.84088}]",169.8,-0.008821461868666503,0.8585062978582846,0.0,0.0,0,168.68703125,1.341242991384723,-2935.0130000000095,17105.0,17105.0,647,[],0.0
2017-12-05 21:00:00+00:00,0.17095075490822792,0.4028987000000017,,0.0,0.0,,0.0,-2935.0130000000095,16964.0,16964.0,0.0,171.74374999999998,1.2092106151356483,16964.0,16964.0,1,-0.17814072473323195,1.259355280260147,1.2092106151356483,[],2017-12-05 21:00:00+00:00,2017-12,2017-12-05 14:31:00+00:00,-16.0,14028.98699999999,"[{'amount': 100, 'sid': Equity(8 [AAPL]), 'last_sale_price': 169.64000000000001, 'cost_basis': 159.84088}]",169.64000000000001,-0.0011391964976543711,0.855236201795966,0.0,0.0,0,169.11390625,1.3361307323007912,-2935.0130000000095,16980.0,16980.0,648,[],0.0
